Drug,Microbe,Label,Drug_ID,Microbe_ID
4-methanesulfonylaniline,Stenotrophomonas maltophilia,0,356,151
Epigallocatechin Gallate,Aeromonas hydrophila,1,710,9
3-Nitro-D-tyrosine,Staphylococcus epidermis,1,289,147
D-Methionine,Streptococcus gordonii,0,638,153
Dalfopristin,Achromobacter xylosoxidans,0,654,1
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Staphylococcus aureus,1,240,141
7-Bicyclic brominated furanones,Pseudomonas aeruginosa,1,399,125
Elemental silver,Geobacillus kaustophilus,0,697,77
Daclatasvir,Micrococcus luteus,0,651,108
3-Chlorotyrosine,Staphylococcus epidermis,1,281,147
Myricitrin,Human herpesvirus 4,0,951,89
Ch Dhvar5 ads,Burkholderia thailandensis,0,570,32
epsilon-viniferin,Escherichia coli,1,1365,69
(2E)-3-(4-Hydroxy-3-methoxyphenyl)-1-phenyl-2-propen-1-one,Streptomyces gordonii,0,35,165
(2R)-2-amino-3-(2-phenylethanesulfinyl)propanoic acid,Burkholderia cepacia,0,42,29
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Enterococcus faecium,0,1034,67
epsilon-viniferin,Actinomyces oris,0,1365,7
Diazepam,Candida albicans,1,670,34
S-(2-Aminoethyl)-L-cysteine hydrochloride,Streptococcus sanguis,1,1164,163
(R)-2-Amino-3-biphenyl-3-yl-propionic acid,Pseudomonas putida,0,92,130
L-Phenylalanine-L-Lysine,Haemophilus influenzae,0,871,78
Tet-26,Bacillus anthracis,0,1262,18
Enoxacin,Bacillus subtilis,0,704,21
Nafcillin,Burkholderia cenocepacia,0,1008,28
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Enterobacteria phage T4,0,184,65
7-hydroxyindole,Pseudomonas aeruginosa,1,406,125
(Z)-4-bromo-5-(bromomethylene)-3-ethyl-2(5H)-furanone,Human herpesvirus 1 ,0,105,87
4-Methyl benzyl dodecyl beta-maltoside,Pseudomonas aeruginosa,1,337,125
Cefepime,Acinetobacter sp.,0,545,5
4-Fluoro-D-phenylalanine,Candida spp.,0,330,40
L-cysteic acid,Streptococcus mutans,1,874,155
Isoeugenol,Escherichia coli,1,839,69
Quinupristin/dalfopristin,Burkholderia cepacia,0,1134,29
Hepcidin 20,Baker's yeast,0,795,27
Imperatorin,Enterobacter cloacae,0,823,63
Furanone,Serratia liquefaciens,0,751,135
Ferrous,Streptococcus mutans,0,735,155
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,141,141
6-MO-LF11-215,Pseudomonas aeruginosa,1,394,125
D-Tyrosine,Human immunodeficiency virus,0,642,91
Ephedrine,Pseudoalteromonas sp.,0,705,124
4-Chloro-2-fluoro-DL-phenylalanine,Staphylococcus aureus,1,323,141
"Butane-1,4-diamine",Dihydropteroate synthase type-1,0,496,55
4-Fluoro-D-phenylalanine,Bacillus amyloliquefaciens,0,330,17
NA8,Bacteroides,0,1001,22
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",Staphylococcus saprophyticus,0,969,150
Propanol,Clostridium perfringens ,0,1116,48
Myxinidin,Eubacterium ramulus,0,955,72
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-(trifluoromethyl)phenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyltriacetate",Pseudomonas aeruginosa,1,57,125
N-(2-Pyridinyl)butanamide,Eggerthella lenta,0,972,57
Ch_GG_Nt-Dhvar5,Bacteroides,0,571,22
Na-Propionate,Shewanella oneidensis,0,1005,137
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Staphylococcus equorum,0,77,148
den-SB056-1,Thermus thermophilus,0,1362,168
(2E)-1-(3 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,Pseudomonas aeruginosa,1,27,125
CSP-C16,Candida spp.,0,513,40
Chlorpromazine,Hepatitis B virus D,0,578,83
Fenclonine,Staphylococcus capitis,0,733,142
beta-Pinene,Helicobacter pylori ,0,1348,82
Cefotaxime,Acinetobacter oleiovorans,0,553,4
Olive oil,Actinobacillus actinomycetemcomitans,0,1047,6
Cecropin (1-7)-melittin A (2-9) amide,Bacillus amyloliquefaciens,0,534,17
5-(dibromomethylene)-3-butyl-2(5H)-furanone,Hepatitis B virus F,0,371,84
"7-fluoroindoline-2,3-dione",Pseudomonas aeruginosa,1,404,125
DJK5,Pseudomonas aeruginosa,1,649,125
AFP1,Firmicutes,0,415,73
1-(4-chlorophenyl)-3-m-tolyurea,Burkholderia multivorans,0,124,30
3-(1-Naphthyl)-D-Alanine,Vibrio cholerae,0,261,175
Anthraflavic acid,Bacillus cereus,0,441,19
Thymol,Pseudomonas libaniensis,0,1270,129
Naringenin,Pseudomonas aeruginosa,1,1009,125
Daptomycin,Staphylococcus aureus,1,657,141
Sinensetin,Halomonas pacifica,0,1203,81
"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Staphylococcus capitis,0,1293,142
Hexameric peptide,Kocuria rhizophila,0,802,101
Latamoxef,Bacteroides vulgatus,0,894,26
3-Nitrophenylalanine,Klebsiella pneumoniae,0,290,99
1-(pyridin-4-yl)ethan-1-one,Hepatitis C virus,0,130,86
L- K6L9,Hafnia paralvei,0,862,80
Quinizarin,Candida tropicalis,0,1131,41
Farnesol,Streptococcus oralis,0,732,156
Tobramycin,Influenza A virus ,0,1279,95
Curcumin,Citrobacter freundii,1,619,43
Tannic acid,Staphylococcus capitis,0,1245,142
P10,Corynebacterium ammoniagenes,0,1057,50
"Phenol,2,4-bis(1,1-dimethylethyl)",Serratia marcescens,1,1090,136
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Staphylococcus chromogenes,0,188,144
Flucloxacillin,Halomonas pacifica,0,742,81
cis-Stillbene,Staphylococcus aureus,1,1354,141
Furanone-2,Salmonella enterica,1,755,133
kappa-Pyrosulfite,Actinoplanes missouriensis,0,1368,8
"2-(hexylsulfonyl)-4-(1H-1,2,3-triazol-1-yl)pyrimidine",Pseudomonas aeruginosa,1,213,125
Asperdiol,Clostridium leptum,0,446,45
Trovafloxacin,Streptomyces rubiginosus,0,1294,166
Cerulenin ,Raoultella ornithinolytica,0,569,131
Levofloxacin,Shewanella oneidensis,0,897,137
3-geranyl-1-(2-methylbutanoyl)phloroglucinol,Staphylococcus aureus,1,296,141
"3,5-Diiodotyrosine",Candida krusei,0,257,38
Azithromycin,Staphylococcus aureus,1,456,141
Lactoferricin B,Chromobacterium violaceum,0,891,42
5 alpha-Epoxyalantolactone,Human immunodeficiency virus,0,363,91
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Neisseria gonorrhoeae,0,188,114
Taurine,Streptococcus pneumoniae,0,1246,158
Myxinidin2,Listeria monocytogenes,1,957,104
C6-HSL,Staphylococcus aureus,0,507,141
Phosphate,Micrococcus luteus,0,1096,108
2-Cyano-D-phenylalanine,Staphylococcus epidermis,1,217,147
Curcumin,Streptococcus oralis,0,619,156
L-Canavanine,Burkholderia multivorans,1,867,30
(1Z)-(prop-2-en-1-ylidene)-lambda4-sulfanyliumolate,Kocuria rhizophila,0,11,101
Tioconazole,Influenza A virus ,0,1275,95
L-cysteic acid,Klebsiella planticola,0,874,98
Chloroxine,Candida albicans,1,577,34
Undecanoic acid,Klebsiella pneumoniae,1,1299,99
4-methanesulfonylaniline,Pseudomonas aeruginosa,1,356,125
16P,Thermus thermophilus ,0,164,169
L-Canavanine,Enteric bacteria and other eubacteria,0,867,59
Bergamottin,Thermus thermophilus ,0,482,169
Gallocatechin gallate,Cryptococcus neoformans,0,773,52
(2S)-2-amino-3-(4-tert-butylphenyl)propanoic acid,Aspergillus fumigatus,0,53,15
nitrazepam,Acinetobacter sp.,0,1377,5
"N1-[7-(trifluoromethyl)quinolin-4-yl]octane-1,8-diamine",Serratia marcescens,1,996,136
"5,8,11,14-Eicosatetraynoic acid",Cronobacter sakazakii,0,365,51
Hsn5 12-mer,Campylobacter jejuni,0,808,33
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Staphylococcus aureus,1,1290,141
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Mycobacterium leprae,0,187,111
Lemon,Raoultella ornithinolytica,0,895,131
Clary sage,Serratia marcescens,0,596,136
Quercetin,Escherichia coli,1,1127,69
"3,4-Dichloro-5-[(4-methylphenylsulfonyl)]-2(5H)-furanone",Bacillus subtilis,1,252,21
Niacinamide,Escherichia coli,0,1018,69
Pentamethoxyflavone,Streptococcus epidermidis,0,1083,152
Indirubin,Pseudomonas aeruginosa,1,825,125
Rifabutin,Eubacterium ramulus,0,1152,72
DiHydroxyBenzoFuran,Mycobacterium tuberculosis,0,669,113
3-tetra- decanoyltetronic,Corynebacterium ammoniagenes,0,304,50
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,240,71
LF11-324,Staphylococcus epidermis,0,882,147
Cefapirin,Acinetobacter oleiovorans,0,542,4
Phenobarbitone,Candida albicans,1,1089,34
2-Carbamoylphenylalanine,Candida dubliniensis,0,215,35
Ivalin,Candida albicans,1,849,34
2-(2-Thienylsulfonyl)ethanethioamide,Vibrio vulnificus,1,190,178
NA-CATH,Burkholderia multivorans,0,997,30
Taurine,Streptococcus mutans,1,1246,155
Orange extract,Staphylococcus aureus,0,1049,141
TMC-151s C,Micrococcus luteus,0,1240,108
3-hexyl-5-bromomethylene-2(5H)-furanone,Varicella-zoster virus,0,299,172
Ibuprofen,Desulfovibrio africanus,0,819,54
Butoconazole nitrate,Serratia liquefaciens,0,501,135
Tazobactam,Aspergillus fumigatus,0,1247,15
Pine needle oil,Lysinibacillus sphaericus,0,1100,106
Orange extract,Yersinia enterocolitica,1,1049,179
Nitazoxanide ,Marinobacter hydrocarbonoclasticus,0,1021,107
Melittin,Pseudomonas aeruginosa,1,923,125
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Staphylococcus saprophyticus,0,117,150
2-Nitro-cinnamaldehyde,Vibrio harveyi,1,224,176
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Escherichia coli,1,144,69
Stavudine,Staphylococcus epidermis,0,1213,147
Garlic extract,Pseudomonas aeruginosa,1,775,125
Epigallocatechin Gallate,Streptomyces gordonii,0,710,165
Cefotiam,Acinetobacter oleiovorans,0,555,4
Indolicidin,Human respiratory syncytial virus B,0,833,94
LL-37,Raoultella ornithinolytica,0,888,131
Hydnocarpin D,Listeria ivanovii,0,810,103
Indole-7-carboxylic acid,Pseudomonas aeruginosa,1,832,125
3-(1-Naphthyl)-D-Alanine,Staphylococcus epidermis,1,261,147
Silver sulfadiazine,Vibrio campbellii,0,1197,174
4-(Aminomethyl)-D-phenylalanine,Staphylococcus epidermis,1,315,147
Resveratrol,Clostridium pasteurianum,0,1148,46
Sulfamoxole,Staphylococcus caprae,0,1232,143
Myxinidin1,Micrococcus luteus,0,956,108
Hamamelitannin,Staphylococcus cohnii,1,794,145
"13-(2-chloro-8a-methyl-4a,8a-dihydroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Pseudomonas aeruginosa,1,155,125
P10,Staphylococcus aureus,1,1057,141
knightine,Human parainfluenza virus type 2,0,1369,93
Bromophenyl AHL,Clostridium perfringens ,0,495,48
3beta-Hydroxyolean-12-en-28-al 3-p-coumarate,Candida guiliermondi,0,309,37
"3,4-Dichlorophenylalanine",Bacillus licheniformis,0,254,20
Polyethyleneimine,Human parainfluenza virus type 2,0,1108,93
"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",Candida glabrata,0,1292,36
3-(2-Naphthyl)alanine,Pseudomonas japonica,0,265,128
Sinefungin,Streptococcus salivarius,0,1202,161
alpha-Pinene,Candida albicans,1,1339,34
Kojic acid,Streptococcus sanguis,0,861,163
"13-(2-chloroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Actinoplanes missouriensis,0,156,8
nimesulide,Escherichia coli ,0,1376,70
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Streptococcus pneumoniae serotype 4,0,188,159
Tet-26,Streptomyces rubiginosus,0,1262,166
KD-13,Fusarium solani,0,853,75
BMAP-28,Candida glabrata,1,461,36
Danthron,Enterobacter cloacae,0,655,63
"(Z)-5-decylidenethiazolidine-2,4-dione",Streptococcus mutans,0,110,155
"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",Staphylococcus epidermidis,0,332,146
(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid,Shewanella oneidensis,0,54,137
Moxifloxacin,Haemophilus influenzae,1,945,78
(Z)-3-(bromomethylene) isobenzofuran-1(3H)-one,Burkholderia multivorans,0,99,30
Rifalazil,Providencia stuartii,0,1153,123
Carvacrol,Chromobacterium violaceum,1,529,42
Zinc sulfate,Escherichia coli,1,1332,69
Macromomycin B,Baker's yeast,0,918,27
LF11-227,Bacillus amyloliquefaciens,0,880,17
Carvacrol,Streptococcus mutans,1,529,155
(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Staphylococcus equorum,0,29,148
N -(4-trifluoromethyl-benzylidene)benzohydrazide,Staphylococcus aureus,1,960,141
D-galactose cluster,Pseudomonas aeruginosa,1,643,125
Gallic Acid,Hafnia alvei,0,769,79
6-Amino Penicillinic acid,Staphylococcus aureus,1,388,141
Rutaecarpine,Campylobacter jejuni,1,1162,33
S6L3-33,Streptococcus sanguinis,1,1175,162
cov-GL13K,Clostridium perfringens ,0,1356,48
3-(2-Naphthyl)-D-alanine,Serratia marcescens,0,264,136
3-Carbamoylphenylalanine,Staphylococcus cohnii,0,279,145
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Providencia stuartii,0,312,123
3-Hydroxyphenylalanine,Eggerthella lenta,0,283,57
"N1-(7-chloroquinolin-4-yl)dodecane-1,12-diamine",Pseudomonas aeruginosa,1,991,125
Bacalin hydrate,Enterobacter cloacae,0,464,63
Pivmecillinam,Clostridium perfringens ,1,1105,48
Telaprevir ,Staphlococcus aureus,0,1252,140
Ertapenem,Candida krusei,0,711,38
Clotrimazole,Schistosoma,0,604,134
Indolicidin,Vibrio cholerae,0,833,175
Cefditoren,Pseudomonas japonica,0,544,128
"octane-1,8-diamine",Achromobacter sp.,0,1378,0
DJK6,Klebsiella pneumoniae,1,650,99
Resorcinol,Chromobacterium violaceum,0,1147,42
PG-1,Shewanella oneidensis,0,1060,137
Nevirapine,Human immunodeficiency virus 1,1,1017,92
Curcumin,Edwardsiella tarda,0,619,56
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Streptococcus sanguinis,0,59,162
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Fusarium solani,0,140,75
Diazepam,Bacillus subtilis,0,670,21
epsilon-Polylysine,Enterobacter aerogenes,0,1364,61
N -[(3-chloro-isoquinolin-4-yl)methylene] benzohydrazide,Burkholderia thailandensis,0,963,32
Econazole nitrate,Candida albicans,1,695,34
Eugenol,Escherichia coli,1,726,69
Phosphate,Pseudomonas putida,0,1096,130
"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",Bacillus amyloliquefaciens,0,975,17
para-toluidine,Staphylococcus aureus,0,1385,141
Meropenem,Coagulase- negative staphylococci,0,927,49
Lipoic acid,Enterococcus gallinarum,0,902,68
Benzoylperoxide,Coagulase- negative staphylococci,0,479,49
Sennidin A,Streptococcus mutans,1,1188,155
17-Deacetyl norgestimate,Amycolatopsis orientalis,0,166,12
Abacavir,Human immunodeficiency virus 1,1,416,92
4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,Enterobacter ludwigi,0,346,64
Furanone F202,Escherichia coli,1,754,69
Phylloseptin-1,Staphylococcus aureus,1,1098,141
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(methylthio)-1,3,4-oxadiazole",Streptococcus epidermidis,1,195,152
Doxycycline,Pseudomonas aeruginosa,1,693,125
Lorazepam,Staphlococcus aureus,0,906,140
"13-(2-chloro-6-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,4aH,6H,11H,13H,13aH-indazolo[1,2-b]phthalazine-1,6,11-trione",Actinomyces oris,0,151,7
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Bacillus amyloliquefaciens,0,236,17
Peppermint oil,Staphylococcus aureus,1,1085,141
Dapsone,Mycobacterium leprae,1,656,111
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Vibrio anguillarum,0,967,173
2-Chloro-DL-Phenylalanine,Aeromonas hydrophila,0,216,9
DispersinB-KSL-W wound gel,Staphylococcus epidermidis,1,687,146
Prolificin A,Enterobacter cloacae,0,1115,63
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-octanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,67,125
4-Ethylcatechol,Escherichia coli,1,326,69
lin-SB056-1,Staphylococcus epidermidis,1,1371,146
Ssp (A4K-A11K),Eikenella corrodens,0,1212,58
Dicyclohexylamine,Pantoea agglomerans,0,677,116
"(2R)-2-amino-3-(2,3-dihydro-1H-inden-2-yl)propanoic acid",Staphylococcus aureus,1,41,141
Phloretin,Pseudomonas libaniensis,0,1094,129
2-amino-3-(4-methylbenzenesulfinyl)propanoic acid,Streptococcus mutans,1,228,155
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Micrococcus luteus,1,140,108
Nobiletin,Vibrio harveyi,1,1025,176
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Staphylococcus epidermidis,1,236,146
2(5H)-furanone,Mycobacterium avium,0,167,110
"1,1,6,6,7,7-hexahydroxy-5,5-diisopropyl-3,3-dimethyl-2,2-binaphthalene-8,8-dicarbaldehyde",Acinetobacter baumannii,1,113,2
Bromophenyl AHL,Pseudomonas aeruginosa,1,495,125
Amlodipine,Bacillus subtilis,1,434,21
"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus epidermidis,1,16,146
Aloe-emodin,Dengue Virus Type 2,0,428,53
Penicillin G,Influenza B virus ,0,1081,97
Vitamin C,Bacteroides fragilis,0,1316,24
Cefaclor,Streptococcus sanguinis,0,537,162
Fenclonine,Candida parapsilosis,0,733,39
Tomentosin,Trichophyton mentagrophytes,0,1281,170
"2,4,5-Trifluorophenylalanine",Burkholderia cenocepacia,0,172,28
Nobiletin,Escherichia coli,1,1025,69
S-(2-thiazoyl)-L-cysteine,Clostridium pasteurianum,0,1165,46
RNAIII-inhibiting Peptide,Enteric bacteria and other eubacteria ,0,1141,60
Imperatorin,Escherichia coli,1,823,69
"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",Sphingomonas sp. Ibu-2,0,120,139
Cefpodoxime,Bacillus subtilis,0,558,21
epsilon-Polylysine,Achromobacter sp.,0,1364,0
17-Deacetyl norgestimate,Staphylococcus aureus,1,166,141
Enoxacin,Haemophilus influenzae,1,704,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(methylthio)-1,3,4-oxadiazole",Listeria monocytogenes,0,195,104
"(5E)-5-octylidene-1,3-thiazolidine-2,4-dione",Candida albicans,1,75,34
Atazanavir,Human immunodeficiency virus,1,449,91
Gallocatechin gallate,Vibrio cholerae,0,773,175
Catechin gallate,Eikenella corrodens,1,532,58
Oleanolic Acid,Mycobacterium smegmatis,1,1045,112
(2-{[(2-phenylethyl)sulfanyl]sulfinyl}ethyl)benzene,Klebsiella planticola,0,15,98
"7-fluoroindoline-2,3-dione",Enterobacter cancerogenus,0,404,62
Oleic Acid,Listeria monocytogenes serotype 4a,0,1046,105
Abacavir,Lactobacillus fermenti,0,416,102
Sulbactam,Pseudoalteromonas sp.,0,1220,124
Zinc oxide,Enterobacter ludwigi,0,1331,64
Dichloromethane,Staphylococcus chromogenes,0,673,144
D-Aspartic acid,Staphylococcus aureus,1,632,141
Ethyl acetate,Streptococcus pyogenes,0,721,160
NA-CATH,Bacteroides,0,997,22
R-Thanatin,Mycobacterium avium,0,1136,110
"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",Aspergillus fumigatus,0,76,15
Bifonazole,Influenza B virus,0,487,96
G H12,Gardnerella vaginalis,0,763,76
"Dihydroxybenzoic Acid (2,4-DHBA)",Streptococcus pneumoniae serotype 4,0,680,159
Zotepine,Human respiratory syncytial virus B,0,1334,94
3-Fluoro-DL-phenylalanine,Vibrio campbellii,0,282,174
M8-33,Bacteroides,0,912,22
Ibuprofen,Hepatitis C Virus ,0,819,85
Diphenyl disulphide,Streptococcus mutans,1,684,155
Isothiocyanate,Acinetobacter sp.,0,847,5
7-nitroindole,Pantoea agglomerans,0,409,116
"(2E)-1-(1,3-benzodioxol-5-yl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Streptococcus pneumoniae serotype 4,0,17,159
2-Methoxyhydroquinone,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,223,71
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Mycobacterium avium,0,24,110
Shikonin,Staphylococcus epidermis,0,1190,147
Clofazimine,Staphylococcus equorum,0,602,148
dF21-10K,Candida albicans,1,1360,34
Sulfacetamide,Desulfovibrio africanus,0,1222,54
12-methyltetradecanoic acid,Pseudomonas aeruginosa,1,150,125
L- K6L9,Streptococcus pyogenes,0,862,160
IDR-1018,Escherichia coli,1,814,69
Zinc sulfate,Marinobacter hydrocarbonoclasticus,0,1332,107
Hesperetin,Burkholderia multivorans,0,798,30
BMAP-28,Candida krusei,1,461,38
11(R)-hydroxy-12(20)-en-knightol acetate,Vibrio harveyi,1,148,176
7-methylindole,Citrobacter freundii,0,408,43
BMAP-28,Candida parapsilosis,0,461,39
Sennidin A,Klebsiella variicola,0,1188,100
Mucochloric acid,Proteus mirabilis,0,948,121
L-Phenylalanine,Vibrio campbellii,0,869,174
Daclatasvir,Amycolatopsis orientalis,0,651,12
Silver nanowires,Pseudomonas aeruginosa,1,1195,125
Methyl gallate,Staphylococcus epidermidis,1,933,146
"(1R,2S,7R,3E,8E,11E)-2,18-diacetoxycembra-3,8,11,15(17)-tetraen-7-ol",Pseudomonas aeruginosa,1,6,125
L-4-Carbamoylphenylalanine,Enterococcus gallinarum,0,864,68
Dezocine,Proteus mirabilis,0,666,121
Rifampicin,Escherichia coli,1,1154,69
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-dodecanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Obesumbacterium proteus,0,66,115
Silver nitrate,Sphingomonas sp. Ibu-2,0,1196,139
Olmesartran,Bacillus subtilis,1,1048,21
Zinc sulfate,Staphylococcus epidermidis,1,1332,146
Zinc sulfate,Desulfovibrio africanus,0,1332,54
Merimepodib,Streptococcus epidermidis,0,926,152
Sulfacetamide,Escherichia coli,1,1222,69
Phloridzin,Achromobacter sp.,0,1095,0
4-dimethyl-amino-cinnamaldehyde,Candida glabrata,0,353,36
Coprinuslactone,Pseudomonas aeruginosa,1,615,125
Biphenyl,Francisella novicida,0,488,74
N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,Streptomyces rubiginosus,0,961,166
Ganciclovir,Human herpesvirus 1 ,1,774,87
N-(2-oxothiolan-3-yl)butanamide,Eggerthella lenta,0,974,57
Voriconazole,Candida albicans,1,1319,34
(2R)-2-amino-3-[(4-chlorophenyl)methanesulfinyl]propanoic acid,Clostridium bacilli,0,45,44
Na-Propionate,Yersinia enterocolitica,0,1005,179
DispersinB-KSL-W wound gel,Klebsiella pneumoniae,1,687,99
lin-SB056-1,Plasmodium falciparum,0,1371,118
C12HSL,Haemophilus influenzae,0,503,78
Timolol,Pseudomonas japonica,0,1274,128
Cefalotin,Dengue Virus Type 2,0,540,53
Curcumin,Pseudomonas japonica,1,619,128
"5-decyl-1,3-thiazolidine-2,4-dione",Staphylococcus chromogenes,0,383,144
"2-geranyloxy-4,6-dihydroxybenzophenone",Vibrio cholerae,0,241,175
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus aureus,1,81,141
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Firmicutes,0,308,73
3-(3-Pyridinyl)alanine,Bacillus cereus,0,269,19
Ibuprofen,Streptomyces gordonii,0,819,165
Picolinic acid,Morganella morganii,0,1099,109
Zanamivir,Baker's yeast,0,1325,27
(E)-Chalcone,Vibrio harveyi,0,90,176
5-fluoroindole,Human respiratory syncytial virus B,0,384,94
Enoxacin,Klebsiella variicola,0,704,100
Quercetin,Geobacillus kaustophilus,0,1127,77
dF21-10K,Candida tropicalis,1,1360,41
beta-Caryophyllene,Staphylococcus caprae,0,1345,143
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,273,146
Octameric peptide,Escherichia coli,1,1042,69
Erythromycin,Enteric bacteria and other eubacteria ,1,713,60
Fraxin,Pichia anomala,0,750,117
Polyethyleneimine,Candida albicans,1,1108,34
Pefloxacin ,Amycolatopsis orientalis,0,1071,12
L-Phenylalanine-D-Lysine,Streptomyces gordonii,0,870,165
Aloe Vera Gel,Streptococcus parasanguinis,0,427,157
Bac8C,Streptococcus mutans,1,463,155
6-MO-LF11-227,Aspergillus fumigatus,0,395,15
N-(4-Morpholinyl)butanamide,Bacteroides vulgatus,0,978,26
Chrysophsin-1,Mycobacterium leprae,0,582,111
"2-geranyloxy-4,6-dihydroxybenzophenone",Staphylococcus caprae,0,241,143
Cefaclor,Clostridium perfringens ,1,537,48
